id,client_id,card_brand,card_type,card_number,cvv,has_chip,num_cards_issued,acct_open_date,card_on_dark_web,credit_limit_int,year_pin_last_changed,expires
10,1783,Mastercard,Debit,5513208341097350,789,YES,1,01/1999,No,16597,2009-01-01,2023-12-01
4655,1783,Amex,Credit,316138720673532,876,YES,2,09/2008,No,9400,2008-01-01,2020-09-01
5908,1321,Visa,Debit,4709941855155413,122,YES,1,12/2007,No,18702,2007-01-01,2008-12-01
3357,1511,Visa,Debit,4725438629956463,675,YES,1,06/2007,No,24806,2007-01-01,2022-06-01
5502,1511,Visa,Debit,4992990568824247,457,YES,1,11/2007,No,19856,2011-01-01,2023-05-01
1238,900,Visa,"Debit (Prepaid)",4580252759299284,397,YES,2,02/2010,No,68,2010-01-01,2021-02-01
3412,900,Amex,Credit,347103137777594,791,YES,2,06/2009,No,4900,2009-01-01,2022-12-01
1477,953,Mastercard,Debit,5779387577644606,421,YES,1,02/2020,No,13390,2020-01-01,2022-02-01
1396,953,Amex,Credit,343258769247986,210,YES,3,02/2020,No,8400,2020-01-01,2024-11-01
1297,233,Amex,Credit,374396421501669,659,YES,2,02/2012,No,13700,2012-01-01,2024-03-01
3605,406,Discover,Credit,6308795344040919,205,YES,2,06/2016,No,4200,2016-01-01,2024-11-01
5167,1069,Visa,Debit,4439832703761219,424,YES,2,10/2009,No,2292,2015-01-01,2020-08-01
3922,1069,Amex,Credit,304372446656131,495,YES,1,07/2010,No,8800,2010-01-01,2021-03-01
5453,180,Mastercard,Credit,5881384408371205,312,NO,2,11/2006,No,7600,2009-01-01,2023-03-01
2888,180,Visa,Credit,4966727954053977,756,YES,2,05/2005,No,6200,2018-01-01,2021-11-01
3208,996,Mastercard,Credit,5784959743819578,348,YES,1,06/1999,No,12900,2011-01-01,2023-07-01
4661,996,Mastercard,Debit,5617375085275816,228,YES,2,09/2008,No,18820,2015-01-01,2022-06-01
3277,996,Visa,Debit,4813292561037475,979,YES,2,06/2004,No,16167,2009-01-01,2005-07-01
1107,996,Mastercard,Credit,5659042637826477,857,YES,2,02/2007,No,4200,2011-01-01,2023-06-01
3310,996,Mastercard,Debit,5691123059106648,190,YES,2,06/2006,No,18861,2011-01-01,2024-08-01
1279,996,Visa,Debit,4803335286454198,568,NO,1,02/2011,No,27231,2011-01-01,2020-02-01
1778,1866,Visa,Debit,4274334344737347,174,YES,1,02/2020,No,24390,2020-01-01,2024-12-01
1478,1866,Mastercard,Debit,5073514573038606,802,YES,1,02/2020,No,3106,2020-01-01,2023-02-01
2108,1981,Mastercard,Debit,5550999995379539,980,YES,2,03/2006,No,13595,2010-01-01,2020-07-01
5143,1981,Discover,Credit,6616646974839947,72,NO,2,10/2009,No,12300,2009-01-01,2009-11-01
4151,1981,Mastercard,Credit,5384097503885721,704,YES,2,08/2005,No,12300,2009-01-01,2019-02-01
3606,1981,Mastercard,Debit,5082019741631139,459,YES,1,06/2016,No,20743,2016-01-01,2021-04-01
3248,1981,Mastercard,Debit,5843429452249829,570,YES,2,06/2003,No,17706,2010-01-01,2021-08-01
2996,1981,Mastercard,Debit,5898198294277172,332,YES,2,05/2009,No,20962,2009-01-01,2022-08-01
4,1981,Mastercard,Debit,5433366978583845,530,YES,2,01/1997,No,19439,2007-01-01,2024-03-01
3257,870,Visa,Debit,4073664438482773,973,NO,1,06/2003,No,30160,2017-01-01,2022-03-01
3626,870,Amex,Credit,349088998842560,652,YES,2,06/2018,No,0,2018-01-01,2022-06-01
1039,870,Visa,Debit,4701143570043786,807,NO,1,02/2004,No,28937,2008-01-01,2012-11-01
2080,16,Mastercard,"Debit (Prepaid)",5151149006132572,636,NO,2,03/2005,No,22,2011-01-01,2020-05-01
49,16,Mastercard,Debit,5289860104321083,59,YES,2,01/2004,No,1575,2005-01-01,2015-08-01
4964,16,Mastercard,Debit,5496658602251095,962,YES,2,10/2002,No,7562,2011-01-01,2020-12-01
4093,16,Mastercard,Debit,5571413073625472,741,YES,2,08/1999,No,17211,2013-01-01,2024-05-01
2979,16,Visa,Credit,4255418851751854,361,NO,2,05/2008,No,9500,2010-01-01,2010-06-01
3513,46,Mastercard,Debit,5718393085724653,117,YES,2,06/2011,No,24191,2011-01-01,2022-11-01
3732,46,Mastercard,"Debit (Prepaid)",5358119472579247,129,YES,2,07/2005,No,68,2006-01-01,2023-03-01
2925,46,Mastercard,Debit,5615933957470022,432,YES,2,05/2007,No,8037,2010-01-01,2020-02-01
1167,46,Mastercard,"Debit (Prepaid)",5310685272979011,830,YES,2,02/2009,No,97,2015-01-01,2018-02-01
450,800,Mastercard,Debit,5198251438400161,789,YES,1,01/2020,No,15555,2020-01-01,2021-05-01
2759,800,Mastercard,Debit,5306340091674907,523,YES,1,04/2016,No,18242,2016-01-01,2016-05-01
1779,800,Visa,"Debit (Prepaid)",4338828980282998,148,YES,2,02/2020,No,62,2020-01-01,2021-12-01
754,800,Visa,Debit,4430018858326722,451,NO,1,01/2020,No,16715,2020-01-01,2022-12-01
1479,1968,Mastercard,"Debit (Prepaid)",5439358068470043,309,YES,1,02/2020,No,46,2020-01-01,2020-02-01
1298,697,Mastercard,Debit,5139001522381220,740,YES,2,02/2012,No,20195,2012-01-01,2021-04-01
3640,697,Mastercard,Debit,5420521698473433,257,YES,2,06/2019,No,39818,2019-01-01,2019-07-01
3074,697,Visa,Debit,4873407892539448,423,YES,2,05/2010,No,33736,2010-01-01,2018-09-01
4239,1269,Mastercard,Debit,5205177909482379,911,YES,2,08/2008,No,17850,2008-01-01,2011-11-01
4147,1269,Amex,Credit,324624221959001,846,YES,2,08/2005,No,11300,2008-01-01,2021-02-01
3075,1782,Visa,Debit,4853013168432421,554,NO,2,05/2010,No,1981,2014-01-01,2015-09-01
4289,1782,Mastercard,Debit,5770027992115355,811,YES,1,08/2009,No,15695,2010-01-01,2024-07-01
2172,1782,Mastercard,Debit,5305462513282842,605,YES,2,03/2008,No,23475,2011-01-01,2014-06-01
5366,1977,Mastercard,Credit,5656749855983523,315,YES,1,11/2001,No,12900,2011-01-01,2017-06-01
2673,1977,Mastercard,"Debit (Prepaid)",5755720451424427,988,YES,1,04/2011,No,91,2011-01-01,2021-02-01
965,1977,Mastercard,Debit,5833925436440570,344,YES,2,02/1999,No,15341,2014-01-01,2022-10-01
4763,1734,Mastercard,Debit,5116904368864992,698,YES,2,09/2010,No,42116,2011-01-01,2015-06-01
451,1734,Mastercard,Debit,5945680972992846,843,NO,2,01/2020,No,39312,2020-01-01,2020-01-01
3300,1913,Visa,Debit,4082503635321960,947,NO,2,06/2005,No,21370,2010-01-01,2008-04-01
5226,1913,Amex,Credit,356204311290241,312,YES,2,10/2011,No,16700,2011-01-01,2022-12-01
5477,1913,Amex,Credit,356951210404599,952,YES,1,11/2007,No,17800,2011-01-01,2024-10-01
5877,1913,Mastercard,Credit,5697567028506344,356,YES,2,12/2007,No,16200,2011-01-01,2020-11-01
3084,1913,Amex,Credit,333504501414647,276,YES,1,05/2011,No,17700,2013-01-01,2020-12-01
13,858,Mastercard,Credit,5106045376475662,686,YES,1,01/2000,No,14600,2012-01-01,2021-03-01
4735,858,Visa,Credit,4899127312611091,490,YES,2,09/2009,No,10700,2011-01-01,2024-07-01
2633,858,Mastercard,"Debit (Prepaid)",5241392304445807,137,YES,1,04/2010,No,89,2010-01-01,2023-07-01
4173,606,Mastercard,Debit,5691422356177731,349,YES,3,08/2006,No,11398,2013-01-01,2006-09-01
5925,1564,Mastercard,Credit,5272030426588008,905,YES,2,12/2008,No,8200,2010-01-01,2023-12-01
4240,1564,Mastercard,Credit,5399201189421219,479,YES,1,08/2008,No,6100,2008-01-01,2021-06-01
3514,1564,Mastercard,Debit,5158754138100901,813,YES,1,06/2011,No,15820,2011-01-01,2024-07-01
1480,1109,Mastercard,Debit,5607458054846909,252,YES,2,02/2020,No,9774,2020-01-01,2023-08-01
3136,1301,Visa,Debit,4199613929770276,765,YES,1,05/2013,No,22833,2013-01-01,2023-09-01
755,1301,Visa,Debit,4912898188628991,446,YES,1,01/2020,No,48502,2020-01-01,2022-11-01
2787,1301,Visa,Debit,4729953228374508,461,YES,2,04/2019,No,34888,2019-01-01,2022-07-01
4435,1301,Visa,Debit,4164595738782783,90,NO,1,08/2014,No,29503,2014-01-01,2019-08-01
378,1301,Mastercard,Debit,5036328460113700,627,YES,2,01/2019,No,19570,2019-01-01,2021-08-01
3189,1301,Mastercard,Debit,5975006425756630,551,YES,1,05/2017,No,22297,2017-01-01,2023-12-01
3595,1301,Visa,Debit,4420959167134444,75,YES,1,06/2015,No,20031,2015-01-01,2023-09-01
1481,1301,Mastercard,Debit,5016998590035219,597,YES,2,02/2020,No,30323,2020-01-01,2020-02-01
390,1301,Amex,Credit,308100975355379,881,YES,1,01/2020,No,19000,2020-01-01,2024-04-01
4065,1399,Mastercard,Debit,5835253444174486,308,YES,1,07/2018,No,18162,2018-01-01,2020-02-01
756,1399,Visa,"Debit (Prepaid)",4049734716799356,662,YES,1,01/2020,No,54,2020-01-01,2020-12-01
1482,1399,Mastercard,Credit,5314005209195975,991,YES,1,02/2020,No,8700,2020-01-01,2022-08-01
452,1399,Mastercard,Debit,5849554532579598,767,YES,1,01/2020,No,14295,2020-01-01,2021-05-01
5743,1775,Visa,Debit,4997798155113400,545,NO,1,11/2019,No,17620,2019-01-01,2024-11-01
344,1775,Mastercard,Debit,5309940542589432,924,YES,2,01/2015,No,17201,2015-01-01,2020-02-01
423,1775,Discover,Credit,6108413838069051,894,YES,1,01/2020,No,8300,2020-01-01,2021-08-01
5542,1673,Visa,Debit,4251102360489444,439,YES,2,11/2008,No,17853,2011-01-01,2023-08-01
2777,1673,Mastercard,Debit,5557372707231204,434,YES,1,04/2018,No,10794,2018-01-01,2024-12-01
5598,1673,Mastercard,Debit,5865546237246039,155,YES,1,11/2010,No,15832,2011-01-01,2019-12-01
3759,1957,Mastercard,"Debit (Prepaid)",5878511318941183,699,YES,1,07/2006,No,26,2019-01-01,2006-10-01
5483,1957,Mastercard,Credit,5825403139414547,531,YES,2,11/2007,No,16300,2009-01-01,2013-05-01
453,1033,Mastercard,Debit,5407870927189092,228,YES,2,01/2020,No,14836,2020-01-01,2024-10-01
454,1033,Mastercard,Debit,5089025651729124,464,YES,2,01/2020,No,13972,2020-01-01,2024-07-01
3564,1024,Mastercard,Debit,5847313041147612,574,YES,1,06/2013,No,33103,2013-01-01,2024-06-01
4241,1024,Mastercard,Debit,5454341430423098,247,YES,1,08/2008,No,20847,2010-01-01,2023-09-01
5268,1024,Mastercard,Debit,5183724144988670,569,YES,1,10/2013,No,31807,2013-01-01,2013-11-01
1006,1024,Visa,Credit,4903105068681962,274,YES,1,02/2002,No,16100,2014-01-01,2024-03-01
2825,1441,Mastercard,Debit,5370803294413435,851,YES,1,05/2002,No,28894,2011-01-01,2021-07-01
1007,1441,Visa,"Debit (Prepaid)",4129518763612024,84,YES,1,02/2002,No,61,2009-01-01,2002-03-01
4792,1441,Visa,Credit,4164752448797896,24,YES,1,09/2010,No,12500,2012-01-01,2023-02-01
2599,1103,Mastercard,Debit,5557896137687493,598,YES,2,04/2009,No,15409,2010-01-01,2023-06-01
4984,1103,Mastercard,Credit,5675172699563859,294,YES,1,10/2003,No,5300,2012-01-01,2023-08-01
2895,1103,Mastercard,Debit,5259283165298575,403,YES,1,05/2006,No,13469,2009-01-01,2016-12-01
455,431,Mastercard,Debit,5155446517379011,719,YES,1,01/2020,No,16524,2020-01-01,2020-05-01
456,431,Mastercard,Debit,5831064486667385,570,NO,1,01/2020,No,29526,2020-01-01,2020-01-01
1483,431,Mastercard,Debit,5157956439521808,657,YES,1,02/2020,No,16407,2020-01-01,2023-07-01
3378,165,Mastercard,"Debit (Prepaid)",5874195902667119,206,YES,2,06/2008,No,61,2015-01-01,2023-04-01
5146,165,Mastercard,Debit,5803563077451662,827,YES,2,10/2009,No,40628,2014-01-01,2020-11-01
2559,165,Mastercard,Debit,5283475217390040,149,YES,2,04/2008,No,24980,2014-01-01,2010-08-01
1484,353,Mastercard,Debit,5316882967513700,122,YES,1,02/2020,No,10290,2020-01-01,2020-05-01
5328,353,Mastercard,"Debit (Prepaid)",5962806753089588,217,YES,1,10/2018,No,84,2018-01-01,2023-01-01
2154,1758,Visa,Debit,4631099146168683,597,YES,1,03/2007,No,13725,2014-01-01,2018-12-01
4686,1758,Visa,Debit,4716755530325962,821,YES,2,09/2008,No,8278,2010-01-01,2024-12-01
3440,1758,Visa,Debit,4053406246662206,491,YES,2,06/2009,No,13514,2018-01-01,2020-09-01
2674,1758,Mastercard,Credit,5105518827174579,883,YES,1,04/2011,No,3800,2011-01-01,2024-11-01
2478,1266,Mastercard,Debit,5192370991764802,603,YES,2,04/2005,No,15119,2011-01-01,2024-10-01
457,1943,Mastercard,"Debit (Prepaid)",5182568921946800,310,YES,1,01/2020,No,81,2020-01-01,2021-01-01
458,1943,Mastercard,Debit,5394718113711366,16,YES,1,01/2020,No,34183,2020-01-01,2020-02-01
757,1943,Visa,Credit,4864430404023760,534,YES,1,01/2020,No,22200,2020-01-01,2022-07-01
1485,792,Mastercard,Debit,5124153601404702,6,YES,1,02/2020,No,15117,2020-01-01,2022-02-01
3491,792,Visa,"Debit (Prepaid)",4073696489940421,274,YES,2,06/2010,No,81,2010-01-01,2020-04-01
3249,1055,Mastercard,Debit,5476802835185783,744,YES,2,06/2003,No,1543,2009-01-01,2023-05-01
459,1159,Mastercard,Debit,5753359093924163,795,YES,1,01/2020,No,22821,2020-01-01,2024-09-01
1780,1159,Visa,Credit,4201957315957623,619,YES,1,02/2020,No,13200,2020-01-01,2023-01-01
460,1159,Mastercard,Debit,5786593463189278,58,YES,1,01/2020,No,16330,2020-01-01,2024-08-01
758,1159,Visa,"Debit (Prepaid)",4091173399720381,916,NO,2,01/2020,No,39,2020-01-01,2020-01-01
5484,1115,Mastercard,Credit,5345794459975216,412,YES,2,11/2007,No,6400,2011-01-01,2007-11-01
2809,1115,Visa,Credit,4897384992083944,382,YES,1,05/2000,No,3500,2007-01-01,2000-05-01
6138,1115,Visa,Debit,4171955938083789,251,YES,1,12/2018,No,12606,2018-01-01,2023-04-01
374,1115,Visa,Debit,4906405312400640,579,YES,1,01/2018,No,9921,2018-01-01,2023-02-01
4225,1115,Visa,"Debit (Prepaid)",4176098872817204,661,YES,2,08/2007,No,96,2009-01-01,2022-05-01
1014,1115,Mastercard,Debit,5412244076346677,594,YES,1,02/2003,No,18964,2009-01-01,2024-12-01
2526,38,Mastercard,Debit,5297260201877616,580,YES,2,04/2007,No,3711,2013-01-01,2024-01-01
1352,1027,Mastercard,Debit,5735792874705665,748,NO,1,02/2015,No,35279,2015-01-01,2023-03-01
5543,1027,Visa,Credit,4863498051032543,593,YES,2,11/2008,No,13800,2015-01-01,2020-07-01
3671,1027,Mastercard,Debit,5489970186857774,7,YES,2,07/2002,No,24215,2007-01-01,2022-02-01
5503,11,Visa,Credit,4508109473981620,763,YES,1,11/2007,No,19400,2010-01-01,2024-09-01
2096,11,Visa,"Debit (Prepaid)",4800041020887836,59,YES,2,03/2005,No,30,2014-01-01,2020-06-01
243,11,Visa,Debit,4144574679317199,543,YES,2,01/2010,No,17208,2016-01-01,2024-03-01
18,11,Mastercard,Credit,5919854740342964,604,YES,2,01/2001,No,18300,2011-01-01,2004-11-01
1336,11,Mastercard,Debit,5208447578218097,126,YES,1,02/2014,No,51012,2014-01-01,2021-09-01
189,11,Amex,Credit,320735955126194,686,YES,1,01/2009,No,15000,2011-01-01,2019-02-01
2910,871,Visa,Credit,4325807240930443,642,YES,1,05/2006,No,7600,2009-01-01,2018-04-01
2081,871,Mastercard,Debit,5672870607977288,952,YES,2,03/2005,No,8052,2012-01-01,2023-11-01
2082,871,Mastercard,Credit,5025018096886549,783,YES,1,03/2005,No,8600,2007-01-01,2024-07-01
5336,871,Mastercard,Debit,5125159184089047,945,YES,2,10/2019,No,20128,2019-01-01,2020-08-01
3831,871,Amex,Credit,339948848081416,643,YES,1,07/2008,No,9000,2013-01-01,2023-03-01
5645,871,Mastercard,"Debit (Prepaid)",5967922448022597,849,YES,2,11/2011,No,91,2012-01-01,2020-10-01
958,746,Amex,Credit,313387157322526,961,YES,1,02/1996,No,6800,2009-01-01,2024-12-01
3043,746,Mastercard,"Debit (Prepaid)",5287305063365339,597,YES,1,05/2010,No,93,2010-01-01,2011-07-01
2319,746,Visa,Credit,4511050153177271,263,YES,2,03/2013,No,9800,2013-01-01,2016-01-01
3492,746,Visa,Credit,4795565502176661,731,YES,2,06/2010,No,6700,2011-01-01,2021-01-01
108,1520,Visa,Credit,4515587053760939,983,YES,1,01/2006,No,9800,2015-01-01,2023-05-01
3329,1520,Visa,Debit,4185031026466058,48,YES,2,06/2006,No,24544,2013-01-01,2018-01-01
2956,1520,Mastercard,Debit,5835884730427367,642,YES,1,05/2008,No,22639,2010-01-01,2023-05-01
4033,1520,Discover,Credit,6113979959799077,899,YES,1,07/2015,No,1100,2015-01-01,2023-11-01
2715,1520,Mastercard,"Debit (Prepaid)",5139150904667380,509,YES,1,04/2013,No,86,2013-01-01,2016-05-01
2655,1372,Visa,Debit,4574373333053393,742,YES,2,04/2010,No,2330,2011-01-01,2020-08-01
1781,1372,Visa,Credit,4806267788873524,289,YES,2,02/2020,No,5900,2020-01-01,2020-08-01
5909,1799,Visa,Debit,4461391532392446,981,YES,2,12/2007,No,47372,2008-01-01,2020-02-01
3076,1799,Visa,Debit,4260012890373386,447,NO,2,05/2010,No,28127,2010-01-01,2022-07-01
4595,1799,Mastercard,"Debit (Prepaid)",5834771837829829,553,YES,1,09/2006,No,28,2006-01-01,2010-03-01
1782,1799,Visa,Debit,4955481558570019,397,YES,2,02/2020,No,62081,2020-01-01,2024-03-01
4806,1905,Amex,Credit,303639878430454,807,YES,1,09/2011,No,5800,2011-01-01,2022-11-01
3902,1905,Visa,Credit,4060113536623876,408,YES,1,07/2009,No,6700,2009-01-01,2016-07-01
2127,1905,Visa,Credit,4646061658785929,856,YES,1,03/2006,No,6700,2012-01-01,2015-02-01
5807,1905,Mastercard,Debit,5040622566272530,87,YES,2,12/2004,No,1424,2012-01-01,2022-07-01
1486,130,Mastercard,"Debit (Prepaid)",5214812311200288,453,NO,1,02/2020,No,58,2020-01-01,2024-07-01
3785,130,Visa,Credit,4996236791696784,700,YES,2,07/2006,No,19400,2008-01-01,2009-05-01
6020,130,Visa,Debit,4634979930026450,897,YES,2,12/2010,No,4052,2013-01-01,2012-05-01
2468,130,Visa,Credit,4437020876913493,955,YES,2,04/2004,No,9300,2010-01-01,2010-05-01
1783,1990,Visa,Credit,4862011857697370,405,YES,1,02/2020,No,9600,2020-01-01,2022-05-01
1487,1990,Mastercard,Debit,5702517198112781,24,YES,1,02/2020,No,16923,2020-01-01,2020-02-01
461,593,Mastercard,Credit,5659013286075924,777,YES,1,01/2020,No,7700,2020-01-01,2020-02-01
1488,540,Mastercard,Debit,5128972927503172,466,YES,2,02/2020,No,146,2020-01-01,2022-07-01
2997,1155,Mastercard,Debit,5677245240966697,293,NO,1,05/2009,No,12091,2009-01-01,2023-03-01
4596,1155,Mastercard,Debit,5854333169733349,280,YES,2,09/2006,No,11157,2011-01-01,2006-11-01
5784,1155,Visa,Credit,4986381278679951,21,YES,2,12/2002,No,7100,2012-01-01,2010-07-01
4319,1155,Mastercard,Debit,5718135133841307,915,YES,1,08/2010,No,7612,2011-01-01,2012-01-01
1328,1155,Visa,Credit,4973662128767227,9,YES,2,02/2013,No,6100,2013-01-01,2021-12-01
5941,663,Visa,Debit,4724986483917889,384,YES,2,12/2008,No,27706,2008-01-01,2023-07-01
2173,663,Mastercard,"Debit (Prepaid)",5651451840802358,851,NO,2,03/2008,No,45,2009-01-01,2009-04-01
975,663,Mastercard,Debit,5560330928676135,732,NO,2,02/2000,No,2046,2008-01-01,2021-05-01
4831,663,Mastercard,Credit,5078189663550754,929,YES,1,09/2012,No,17400,2012-01-01,2024-10-01
5926,663,Mastercard,Debit,5243545849930026,648,YES,1,12/2008,No,26231,2008-01-01,2020-05-01
3358,1987,Visa,Credit,4325487328684543,692,YES,2,06/2007,No,18300,2010-01-01,2009-02-01
3668,1987,Visa,Credit,4759642688252595,644,YES,2,07/2001,No,13900,2014-01-01,2016-05-01
3209,1484,Mastercard,Credit,5060071689988757,113,YES,2,06/1999,No,17200,2013-01-01,2022-08-01
5058,1484,Visa,Debit,4248867812400739,619,YES,2,10/2006,No,14217,2012-01-01,2023-06-01
2527,1484,Mastercard,Debit,5093901939500036,472,YES,2,04/2007,No,39533,2016-01-01,2024-03-01
4242,1484,Mastercard,Debit,5223300442168271,262,YES,2,08/2008,No,3141,2013-01-01,2023-04-01
2733,1484,Visa,Credit,4941415000431974,50,YES,2,04/2014,No,12800,2014-01-01,2022-11-01
4764,1484,Mastercard,Debit,5431173218728279,187,NO,1,09/2010,No,38342,2010-01-01,2020-01-01
462,417,Mastercard,Credit,5229402459571307,704,YES,1,01/2020,No,3000,2020-01-01,2020-01-01
1784,298,Visa,Debit,4858818886878485,125,NO,1,02/2020,No,16486,2020-01-01,2020-12-01
463,306,Mastercard,Debit,5540073375174446,684,YES,2,01/2020,No,28868,2020-01-01,2024-05-01
464,306,Mastercard,Debit,5289314952826819,998,YES,1,01/2020,No,51836,2020-01-01,2021-02-01
1785,607,Visa,Credit,4588933671536303,748,YES,2,02/2020,No,8900,2020-01-01,2021-09-01
1489,607,Mastercard,Credit,5674179618380471,303,YES,1,02/2020,No,9900,2020-01-01,2020-02-01
759,607,Visa,Debit,4913369105929873,711,YES,1,01/2020,No,22935,2020-01-01,2020-02-01
1786,607,Visa,Credit,4729324689482423,582,YES,2,02/2020,No,7900,2020-01-01,2023-10-01
6100,607,Mastercard,Debit,5076843052683212,969,YES,1,12/2014,No,17336,2014-01-01,2020-02-01
3981,1769,Visa,Debit,4130633556245301,268,YES,2,07/2011,No,20206,2011-01-01,2021-03-01
375,1769,Visa,Credit,4214195908881404,598,YES,2,01/2018,No,9900,2018-01-01,2023-10-01
295,1769,Mastercard,"Debit (Prepaid)",5928394327706854,853,NO,1,01/2012,No,78,2012-01-01,2021-11-01
5599,1769,Mastercard,Debit,5538135650340797,623,YES,1,11/2010,No,17335,2010-01-01,2023-05-01
43,1769,Visa,Credit,4088292829841504,140,YES,1,01/2003,No,9700,2020-01-01,2024-06-01
5820,698,Visa,Debit,4859980421504976,971,NO,2,12/2004,No,25048,2010-01-01,2021-06-01
2332,698,Visa,Debit,4401743622113558,322,YES,1,03/2014,No,25214,2014-01-01,2014-12-01
1490,698,Mastercard,Debit,5568521915813745,226,YES,1,02/2020,No,33580,2020-01-01,2023-04-01
2286,896,Visa,Debit,4851242738517632,684,NO,2,03/2011,No,1952,2011-01-01,2013-04-01
3882,1975,Mastercard,Debit,5059388151009778,996,YES,1,07/2009,No,18491,2011-01-01,2023-05-01
4336,1975,Visa,Credit,4822550416239709,509,YES,1,08/2010,No,9800,2014-01-01,2013-02-01
5957,1975,Mastercard,Credit,5320022308833354,92,YES,1,12/2009,No,0,2010-01-01,2021-12-01
267,645,Mastercard,Debit,5097891088528736,447,YES,1,01/2011,No,5857,2012-01-01,2023-09-01
5094,645,Visa,Debit,4459776057093772,869,YES,2,10/2007,No,10366,2014-01-01,2020-06-01
2469,645,Visa,Debit,4017542226763671,109,YES,1,04/2004,No,10161,2008-01-01,2024-01-01
68,645,Mastercard,Debit,5148390223991031,316,YES,2,01/2005,No,9297,2012-01-01,2021-04-01
3703,645,Visa,Debit,4898934131827425,199,YES,1,07/2003,No,12434,2012-01-01,2021-09-01
5600,227,Mastercard,Debit,5943373604505748,300,YES,2,11/2010,No,29973,2010-01-01,2020-04-01
4886,227,Visa,Debit,4284210826984108,154,YES,2,09/2015,No,25330,2015-01-01,2020-02-01
2512,227,Visa,Debit,4093850742287208,286,YES,2,04/2006,No,52609,2010-01-01,2020-04-01
5867,227,Visa,Credit,4329687142518026,827,YES,1,12/2006,No,25200,2016-01-01,2020-10-01
5750,84,Visa,Debit,4744876175071543,747,YES,1,12/1996,No,11832,2007-01-01,2022-11-01
2580,84,Visa,Credit,4152829240073093,446,YES,1,04/2008,No,5400,2013-01-01,2016-08-01
3417,84,Mastercard,Debit,5754695413159461,939,NO,1,06/2009,No,3384,2009-01-01,2024-01-01
3543,1684,Mastercard,Debit,5287533090911331,946,YES,1,06/2012,No,13756,2012-01-01,2014-04-01
94,1684,Mastercard,Debit,5761884540845430,312,YES,1,01/2006,No,9263,2010-01-01,2022-06-01
2723,1684,Mastercard,Debit,5903499521440697,779,YES,1,04/2014,No,16899,2014-01-01,2024-12-01
3278,1684,Visa,Credit,4814691024249332,424,YES,1,06/2004,No,5700,2012-01-01,2022-01-01
2140,1684,Mastercard,"Debit (Prepaid)",5955075527372953,513,YES,1,03/2007,No,46,2012-01-01,2021-05-01
1491,745,Mastercard,Credit,5953949146709597,474,YES,2,02/2020,No,11400,2020-01-01,2024-01-01
5646,1508,Mastercard,"Debit (Prepaid)",5868862947419305,245,YES,1,11/2011,No,95,2011-01-01,2022-08-01
